apple_music_id,artist,name,effective_bpm,consensus_bpm,djay_bpm_diff,bpm_diff,djay_bpm,djay_manual_bpm,djay_straight_grid,apple_music_bpm,beatunes_bpm,beatunes_bpm_salience,bpm_rhythm,bpm_rhythm_confidence,bpm_percival,effective_key,consensus_key,key_diff,djay_key,essentia_key,beatunes_key,apple_music_key,edma_key,edma_strength,edmm_key,edmm_strength,bgate_key,bgate_strength,braw_key,braw_strength,shaath_key,shaath_strength,temperley_key,temperley_strength,noland_key,noland_strength
79F08A5A67F3F3C1,Head High,Break Away,128.01,128.01,0.0,0.41,128.0,,False,128,128.02426147460938,0.9189189076423645,127.99,2.1717,128.4,1d,1d,1,2d,1d,1m,1d,1m,0.8073,1m,0.8558,1d,0.8543,1d,0.8193,1m,0.8469,1d,0.8493,1d,0.9391
5DE7922B6C97D58E,Daso,T. Anders,128.0,128.0,0.0,0.4,128.0,,True,128,128.0,1.0,128.01,3.5545,128.4,1d,1d,1,1m,1d,12m,1d,1d,0.7801,1m,0.7633,1d,0.8508,1d,0.827,1d,0.8543,1d,0.8092,1d,0.8769
3F66709677E5FD10,DJ Koze,Pick Up,124.96,124.96,0.0,0.38,124.9,,False,125,125.0,1.0,124.92,3.0787,125.28,12d,12d,1,12d,12d,12d,12d,12d,0.7996,12m,0.6149,12d,0.7874,12d,0.7669,12d,0.8606,12d,0.8607,11d,0.7402
F30FD573AA905C49,Blaze,Lovelee Dae (Original),124.15,124.15,0.0,0.38,124.15,,False,124,124.1602554321289,0.9545454382896423,124.15,3.1146,123.78,11m,11m,1,11m,11m,11m,11m,11m,0.9064,11m,0.8982,11m,0.8836,11m,0.8582,11m,0.8465,11m,0.7046,10m,0.8942
5771C71F6D0F631C,kalupke,deep talk,117.0,117.0,0.0,0.37,117.0,,True,117,117.0,1.0,117.16,3.169,116.79,4m,4m,1,4m,4m,3m,4m,4m,0.9437,4m,0.9099,4m,0.9426,4m,0.9395,4m,0.8509,4m,0.7927,4m,0.827
9A50EE5E8F861935,DJ Boring,Winona,122.0,122.0,0.0,0.36,122.0,,False,122,122.0,1.0,121.96,1.1542,122.32,10m,10m,1,10m,10m,11m,10m,10m,0.8847,10m,0.9033,10m,0.8989,10m,0.8166,10m,0.8743,10d,0.861,10m,0.9472
CA00063A89738F0F,Robag Wruhme,Venq Tolep (Hit Club Version),122.0,122.0,0.0,0.34,122.0,,True,122,122.0,1.0,121.98,2.3458,122.32,2d,2d,1,2d,2d,2d,2d,2d,0.8697,2m,0.7225,2d,0.9275,2d,0.8969,2d,0.8912,2d,0.8343,1d,0.908
971C7032A4AFEEF3,Sofia Kourtesis,Si Te Portas Bonito,122.05,122.05,0.0,0.33,122.0,,True,122,121.99169921875,0.9949748516082764,122.09,2.5191,122.32,4m,4m,1,4m,4m,4m,4m,4m,0.8867,4m,0.9062,4m,0.8852,4m,0.8069,4m,0.889,4d,0.7264,3m,0.8788
71D9D74FF5B5D989,Fred again..,Dermot (See Yourself In My Eyes),150.0,150.0,0.0,0.3,150.0,,False,150,150.0,1.0,150.1,1.449,74.9,1d,1d,1,2d,1d,1d,1d,1d,0.8809,1m,0.6539,1d,0.9381,1d,0.9295,1d,0.9173,1d,0.888,1d,0.9114
4EAEF206AC1D3A00,Ada,Faith,125.01,125.01,0.0,0.29,125.0,,False,125,124.98825073242188,0.9748743772506714,125.02,1.609,125.28,4m,4m,1,4m,4m,4m,4m,4m,0.8569,4m,0.8548,4m,0.8917,4m,0.775,4m,0.9059,4d,0.8334,3d,0.8167
92890EF8F0830116,Ross From Friends,High Energy,128.99,128.99,0.0,0.27,129.0,,True,129,128.9311065673828,0.9900000095367432,128.97,2.4421,129.2,6m,6m,1,6m,6m,6m,6m,6m,0.8408,6m,0.813,6m,0.8166,6m,0.8042,6m,0.8035,6m,0.7355,5m,0.7699
8E94ECE960BCCF63,Fred again..,Kyle (I Found You),111.97,111.97,0.0,0.26,112.0,,False,112,112.0,1.0,111.94,1.4315,111.74,10d,10d,1,11m,10d,10d,10d,10d,0.8329,10m,0.7609,10d,0.8908,10d,0.8679,10d,0.9133,10d,0.9244,10d,0.9
1471A80A7AF81A2B,Meera (NO),No Space,124.0,124.0,0.0,0.23,124.0,,True,124,124.0025405883789,0.9583333134651184,124.01,3.528,123.78,11m,11m,1,11m,11m,12m,11m,11m,0.9023,11m,0.9298,11m,0.9001,11m,0.8215,11m,0.9441,11d,0.8532,11m,0.8966
568D70A4A1CE7A12,Jamie XX,Sleep Sound,118.16,118.16,0.0,0.22,118.2,,False,118,118.2459945678711,0.9682539701461792,118.03,1.2711,118.12,10m,10m,1,10m,10m,10m,10m,10m,0.8799,10m,0.8778,10m,0.8705,10m,0.8129,10m,0.8428,10d,0.7567,9m,0.8892
95ECE6DA1873356A,Dan Ghenacia & Shonky,Close To The Edge (Original Mix),123.98,123.98,0.0,0.22,124.0,,True,124,124.0025405883789,0.9593908190727234,123.97,3.4941,123.78,7m,7m,1,7m,7m,7m,7m,7m,0.9013,7m,0.9133,7m,0.8969,7m,0.8161,7m,0.9082,7d,0.7973,6m,0.9094
39BAACDDD3787B7A,Jacob Mikesh Filburt,At the Ranch (Lauer Remix),116.99,116.99,0.0,0.22,117.0,,True,117,116.98428344726562,0.9591836333274841,117.01,2.1412,116.79,9m,9m,1,10m,9m,9d,9m,9m,0.8294,9m,0.8523,9m,0.8257,9m,0.7738,9m,0.8181,9d,0.7315,9m,0.8986
FF4533FB215CA362,Galcher Lustwerk,Outside the Club,124.0,124.0,0.0,0.22,124.0,,True,124,124.0,1.0,124.0,3.9577,123.78,11d,11d,1,11m,11d,10m,11d,11d,0.8897,11m,0.7222,11d,0.9245,11d,0.9318,11d,0.9259,11d,0.824,11d,0.8014
78334582983C4C88,박혜진 park hye jin,I DON'T CARE,123.94,123.94,0.0,0.22,124.0,,False,124,124.0025405883789,0.6296296119689941,123.87,1.0818,123.78,4m,4m,1,4m,4m,4m,4m,4m,0.9233,4m,0.9055,4m,0.9456,4m,0.9161,4m,0.8778,5m,0.6611,4m,0.8493
1D132A540BB1E3BB,Powel,I Don't Waste My Tears on You,120.0,120.0,0.0,0.22,120.0,,False,120,120.0,1.0,119.97,1.1488,120.19,11m,11m,1,11d,11m,11m,11m,11m,0.8397,11m,0.8815,11d,0.8542,11d,0.8153,11m,0.9237,11d,0.8245,10d,0.9111
2520C1C0F69312D5,Todd Terje,Inspector Norse,119.99,119.99,0.0,0.21,119.98,,True,120,120.0,1.0,119.98,2.7895,120.19,12d,12d,1,12m,12d,12d,12d,12d,0.8582,12m,0.7504,12d,0.9431,12d,0.901,12d,0.8806,12d,0.8152,11d,0.8944
E5EC4C8DDB60F85C,Bonobo feat. O’Flynn,Otomo,126.0,126.0,0.0,0.21,126.0,,True,126,126.0,1.0,125.84,0.861,126.05,2m,2m,1,2m,2m,2m,2m,2m,0.8859,2m,0.8725,2m,0.8822,2m,0.83,2m,0.8309,2d,0.7021,1m,0.9323
15DFBBABCC01DB5B,Arutani,If It Means This Much To You,117.0,117.0,0.0,0.21,117.0,,True,117,117.0,1.0,117.0,1.8218,116.79,2m,2m,1,3m,2m,2m,2m,2m,0.8427,2m,0.8634,2m,0.8438,2m,0.7842,2m,0.8728,2d,0.8336,2m,0.8315
2660F6523C5E5A2E,Akufen,Train To Barcelona,120.03,120.03,0.0,0.21,120.0,,True,120,120.0596923828125,0.8128342032432556,119.98,1.6347,120.19,3d,3d,1,3d,3d,3d,3d,3d,0.9396,3m,0.6726,3d,0.9608,3d,0.9581,3d,0.9725,3d,0.8957,2d,0.8495
C9571F4CEC1ED5F4,Round,Glass,120.0,120.0,0.0,0.21,120.0,,False,120,119.98084259033203,0.989847719669342,119.99,2.4873,120.19,11m,11m,1,11m,11m,11m,11m,11m,0.9063,11m,0.9257,11m,0.892,11m,0.8246,11m,0.944,10d,0.7933,11m,0.8548
BF1C20734E72D671,Norken & Deer,Remember that feeling,120.94,120.94,0.0,0.21,121.0,,True,121,121.0059814453125,0.875,120.8,1.5496,120.89,3m,3m,1,3m,3m,3m,3m,3m,0.8788,3m,0.8595,3m,0.9107,3m,0.8547,4m,0.815,3d,0.7568,3m,0.9281
6E34CB8920673D5A,Leon Vynehall,Time,120.0,120.0,0.0,0.2,119.99,,True,120,120.0,1.0,120.0,3.0628,120.19,4d,4d,1,4m,4d,4m,4d,4d,0.3949,5m,0.3781,4d,0.4797,4d,0.4301,4d,0.4578,4d,0.4861,4d,0.3499
5A9BF3C185DF24EB,DAMH,Black Night,120.01,120.01,0.0,0.19,120.0,,False,120,120.02027130126953,0.9644669890403748,120.03,2.5675,119.84,2m,2m,1,2m,2m,2m,2m,2m,0.8341,2m,0.8205,2m,0.8528,2m,0.7724,2m,0.7742,2d,0.7282,1m,0.9086
FD531212953B9F0D,SILK,Quiver,131.0,131.0,0.0,0.19,131.0,,False,131,131.0,1.0,131.02,1.5309,130.83,8d,8d,1,8d,8d,8d,8d,8d,0.9234,8m,0.6616,8d,0.9127,8d,0.921,8d,0.959,8d,0.8656,7d,0.7942
0309ABE3B1F56439,Daphni,Tin,127.0,127.0,0.0,0.19,127.0,,False,127,127.0,1.0,127.01,2.4205,126.82,1m,1m,1,2m,1m,1m,1m,1m,0.8845,1m,0.9062,1m,0.9025,1m,0.8379,1m,0.8816,1d,0.8028,1m,0.8957
E55678B9533CB189,Fred again..,Tate (How I Feel),125.12,125.12,0.0,0.18,125.1,,False,125,125.0999984741211,1.0,125.14,1.6694,125.28,1d,1d,1,1d,1d,1d,1d,1d,0.8746,1m,0.7237,1d,0.9424,1d,0.8996,1d,0.9435,1d,0.9272,12d,0.9163
74ED830B8CE52CEE,Bicep,Opal (Four Tet Remix),126.96,126.96,0.0,0.18,127.0,,False,127,126.99910736083984,0.9635416269302368,126.92,1.39,126.82,1d,1d,1,1d,1d,1m,1d,1d,0.7844,1m,0.7783,1d,0.8149,1d,0.8191,1m,0.8704,1d,0.7199,12d,0.771
EF8693AB5E7D9420,Barry Can't Swim,Fiorucci Made Me Hardcore,136.92,136.92,0.0,0.17,137.0,,True,137,136.93508911132812,0.9414893388748169,136.83,1.6536,136.9,2m,2m,1,3m,2m,2m,2m,2m,0.8919,2m,0.8803,2m,0.9082,2m,0.8679,2m,0.8029,2d,0.7227,2m,0.9319
596127ABBC0D0ADB,Underworld,Born Slippy (Alma & Mater Edit),118.0,118.0,0.0,0.16,118.0,,True,118,118.00941467285156,0.9949495196342468,117.96,2.7135,118.12,10d,10d,1,10d,10d,10m,10d,10d,0.801,11m,0.6924,10d,0.8707,10d,0.8736,10d,0.8843,10d,0.8779,10d,0.851
B1BB63F715E1025E,Dorothy's Ghost,Never Said Goodbye (Lee Waxman's Long Hot Disco Mix),114.99,114.99,0.0,0.16,115.0,,True,115,114.97342681884766,0.979899525642395,115.0,2.9025,114.84,12m,12m,1,12m,12m,12m,12m,12m,0.8292,12m,0.8279,12m,0.8405,12m,0.7845,12m,0.7547,12d,0.6854,11m,0.8768
07742BC963820C46,Jean Jacques Smoothie,2 People,130.0,130.0,0.0,0.15,130.0,,False,130,129.99566650390625,0.9581151604652405,129.86,2.074,130.01,3m,3m,1,3m,3m,3m,3m,3m,0.9371,3m,0.9463,3m,0.886,3m,0.8752,3m,0.9654,2d,0.7535,3m,0.7919
E0496ABB8A7468B7,DJ Koze,My Grandmotha,118.0,118.0,0.0,0.14,118.01,,False,118,118.0,1.0,117.98,1.2128,118.12,8d,8d,1,8d,8d,8d,8d,9d,0.7157,8m,0.7409,8d,0.8317,8d,0.7736,8d,0.8344,8d,0.9399,8d,0.9863
9D6A87CE6E9C5AEB,Recondite,Felicity,121.0,121.0,0.0,0.12,121.0,,True,121,121.0,1.0,121.01,2.1832,120.89,8m,8m,1,8m,8m,8m,8m,8m,0.9428,8m,0.9506,8m,0.9222,8m,0.879,8m,0.9447,7d,0.716,8m,0.8353
6CDC4C63EAC0C1FC,Nicolas Jaar,Can't See What Is Burning There,107.0,107.0,0.0,0.11,107.0,,True,107,107.00887298583984,0.7872340679168701,107.0,3.5531,107.11,1m,1m,1,1m,1m,1m,1m,1m,0.9,1m,0.8693,1m,0.916,1m,0.9206,1m,0.8047,2m,0.6673,1m,0.8218
FE83082FF58824E7,Ninze,Nice First Song,107.02,107.02,0.0,0.11,107.0,,True,107,107.0,1.0,107.04,2.5968,107.11,10m,10m,1,10m,10m,10m,10m,10m,0.9067,10m,0.8917,10m,0.8754,10m,0.8602,10m,0.8611,10m,0.7565,9m,0.826
DB44FAAD8317917B,Fred again..,Diana (You Don't Even Know),123.03,123.03,0.0,0.09,123.0,,True,123,123.0,1.0,123.09,2.5111,123.05,12m,12m,1,12m,12m,12m,12m,12m,0.9599,12m,0.9699,12m,0.9078,12m,0.9078,12m,0.9817,11d,0.7065,12m,0.787
5AEE4E32856F28B8,The MFA,The Difference It Makes (Superpitcher Mix),126.0,126.0,0.0,0.08,126.0,,False,126,125.9739761352539,0.9949748516082764,125.99,1.6018,126.05,4d,4d,1,5m,4d,4d,4d,4d,0.8232,4m,0.6468,4d,0.8627,4d,0.8477,4d,0.8709,4d,0.8293,4d,0.7918
0145505CEA9F61FF,The Cyclist,Pressing Matters (Robag's Pinvoldex Sull NB),123.01,123.01,0.0,0.07,123.0,,True,123,123.01683044433594,0.9649999737739563,122.98,2.637,123.05,12d,12d,1,12m,12d,12m,12d,12d,0.7964,12m,0.7178,12d,0.8125,12d,0.8437,12d,0.8537,12d,0.7764,11d,0.7229
4300A02512D36A1E,Butch,Dope,123.02,123.02,0.0,0.07,123.0,,False,123,122.97740936279297,0.9800000190734863,123.03,2.897,123.05,7d,7d,1,7m,7d,8m,7d,7d,0.6904,7m,0.7365,7d,0.7684,7d,0.7244,7d,0.8078,7d,0.8609,7d,0.7956
432DDF30DEF0C399,TSHA,Sacred,123.01,123.01,0.0,0.07,123.0,,False,123,123.01683044433594,0.9748743772506714,122.98,2.913,123.05,1m,1m,1,1m,1m,1m,1m,1m,0.8263,1m,0.8357,1m,0.813,1m,0.7433,1m,0.8509,12d,0.7999,1m,0.7942
FF70E3BB9A5FF4F3,Bella Boo,True Romance (Maja Edit),126.01,126.01,0.0,0.06,126.0,,False,126,126.01339721679688,0.9743589758872986,125.99,2.759,126.05,8d,8d,1,8d,8d,9m,8d,8d,0.7415,8m,0.7429,8d,0.8351,8d,0.7888,8d,0.8806,8d,0.9099,8d,0.8404
67779860694F2FA7,Lake People / Llewellyn / Amrint Keen,Cooping - Map.ache Remix,123.0,123.0,0.0,0.06,123.0,,True,123,123.0,1.0,122.99,2.7216,123.05,12m,12m,1,12m,12m,12m,12m,12m,0.8615,12m,0.8464,12m,0.7956,12m,0.8449,12m,0.8084,12m,0.6673,11m,0.7673
9E37ABD9453E8FB0,Overmono,Good Lies,126.03,126.03,0.0,0.05,126.0,,True,126,126.01339721679688,0.9587628841400146,126.04,2.1903,126.05,9m,9m,1,10d,9m,9m,9m,9m,0.8567,9m,0.8453,9m,0.8562,9m,0.8237,9m,0.7692,9d,0.6542,9m,0.8654
C69463D8C96BA3ED,Gorillaz feat. D.R.A.M.,Andromeda (Bonobo Remix),130.0,130.0,0.0,0.04,130.0,,False,130,129.99566650390625,0.9438775181770325,129.97,2.4817,130.01,1m,1m,1,1m,1m,1m,1m,1m,0.8297,1m,0.8453,1m,0.8443,2d,0.7645,1m,0.8277,1d,0.7648,1d,0.9004
E785D78D410B38EC,Agoria,Solarized,121.97,121.97,0.0,0.04,121.98,,True,122,122.0,0.9487179517745972,121.96,2.1993,121.96,12m,12m,1,12m,12m,11m,12m,12m,0.9482,12m,0.9138,12m,0.9401,12m,0.9686,12m,0.8157,12m,0.6606,12m,0.8936
E79D41CCE2731E1C,Isabeau Fort & Kalipo,Sometimes,110.0,110.0,0.0,0.04,110.0,,True,110,110.0,1.0,110.0,2.6359,109.96,1d,1d,1,1m,1d,2m,1d,1d,0.7372,1m,0.7211,1d,0.8331,1d,0.8307,1d,0.857,1d,0.8456,1d,0.8715
216C6CD0D8ED4FF3,Kiasmos,Looped,119.99,119.99,0.0,2.0,120.0,,True,120,119.98084259033203,0.8659793734550476,118.19,1.7734,120.19,11m,11m,0,11m,11m,11m,11m,11m,0.9548,11m,0.9607,11m,0.9326,11m,0.9074,11m,0.9547,11m,0.7332,11m,0.8581
470A1860AEAA1392,Aaron Ahrends,Little Space,120.0,120.0,0.0,1.67,120.0,,True,120,120.0,0.7292817831039429,118.52,1.4865,120.19,12m,12m,0,12m,12m,12m,12m,12m,0.8244,12m,0.8719,12m,0.752,12m,0.7966,12m,0.821,12d,0.6655,12m,0.7773
08F1F5EC326591AD,DJ Koze feat. Apparat,Nices Wölkchen,120.0,120.0,0.0,1.61,120.0,,False,120,120.0,1.0,118.58,1.7433,120.19,8d,8d,0,8d,8d,8d,8d,8m,0.7598,8m,0.8217,8d,0.8341,8d,0.8175,8d,0.8869,8d,0.9368,8d,0.8886
2DA4F000FFE00C9B,Jamie xx,Far Nearer,127.02,127.02,0.0,1.4,127.0,,False,127,127.03854370117188,0.9190751314163208,128.22,1.4178,126.82,1d,1d,0,1m,1d,1m,1d,1m,0.8021,1m,0.8618,1d,0.8819,1d,0.8671,1d,0.9049,1d,0.8904,1d,0.8883
3BA5F56BC7360BBD,Daphni,Cloudy (Kelbin Remix),134.12,134.12,0.0,1.29,134.0,,True,134,134.0173797607422,0.6353591084480286,135.29,1.7296,134.23,3m,3m,0,3m,3m,3m,3m,3m,0.8542,3m,0.8498,3m,0.8555,3m,0.8099,3m,0.7814,3m,0.7691,3m,0.9115
C6A87418766615D8,Dominik Eulberg,Sansula (Max Cooper's Lost In Sound Mix),121.0,121.0,0.0,1.19,121.0,,True,121,121.0059814453125,0.9627659320831299,122.08,2.3101,120.89,1m,1m,0,1m,1m,1m,1m,1m,0.8974,1m,0.9071,1m,0.8937,1m,0.8166,1m,0.9172,1m,0.8204,1m,0.814
92B023E6C70585D7,Midlake,Roscoe (Beyond The Wizard's Sleeve Remix),121.65,121.65,0.0,1.08,121.7,,False,122,121.4002685546875,0.9543147087097168,122.48,2.1433,121.6,6m,6m,0,6d,6m,6m,6m,6m,0.8878,6m,0.9017,6m,0.8992,6m,0.81,6m,0.8981,6d,0.8291,6d,0.907
49FAB4A481EA5430,Cerrone,Supernature,123.09,123.09,0.0,0.96,123.5,,False,123,122.54369354248047,1.0,123.13,3.3447,123.05,10m,10m,0,10m,10m,10m,10m,10m,0.9407,10m,0.9292,10m,0.9491,10m,0.9208,10m,0.8698,10d,0.7099,10m,0.9056
2E19A46A360DA756,Dürerstuben,Trunce Zen Dance,116.06,116.06,0.0,0.91,116.0,,False,116,116.0,1.0,116.91,2.0205,116.13,7m,7m,0,7m,7m,7m,7m,7m,0.8529,7m,0.8702,7m,0.8848,7m,0.7929,7m,0.8582,7d,0.8686,7m,0.9155
2BD39B04738AE3B1,Sofia Kourtesis,Vajkoczy,123.89,123.89,0.0,0.65,124.0,,True,124,124.0025405883789,1.0,123.35,2.1735,123.78,1d,1d,0,1d,1d,1d,1d,1d,0.8675,1m,0.7303,1d,0.8928,1d,0.8969,1d,0.9466,1d,0.891,1d,0.7965
08BD83E96720653E,DJ Koze,Seeing Aliens,118.9,118.9,0.0,0.62,119.0,,True,119,119.0,1.0,118.38,2.4575,118.8,11d,11d,0,11d,11d,11m,11d,11d,0.8104,11m,0.7577,11d,0.9006,11d,0.8582,11d,0.8914,11d,0.9115,11d,0.9558
F1387B1A3E935747,Nightmares On Wax,Les Nuits,94.73,94.73,0.0,0.56,94.64,,True,95,95.0,1.0,94.44,3.3872,94.83,10m,10m,0,10m,10m,10m,10m,10m,0.9301,10m,0.9423,10m,0.9206,10m,0.8562,10m,0.9237,10d,0.8024,10m,0.8689
253B6E3462FB7E7B,Jasper Tygner,Need You (Extended Edit),128.2,128.2,0.0,0.53,128.0,,True,128,127.98483276367188,0.963350772857666,128.51,1.2023,128.4,4m,4m,0,4m,4m,4m,4m,4m,0.8738,4m,0.9061,4m,0.8578,4m,0.8199,4m,0.8965,4d,0.7995,4m,0.8501
5D4E1CBF05F9ABD7,Efdemin,There Will Be Singing (DJ Koze Remix),123.89,123.89,0.0,0.51,124.0,,True,124,124.0419692993164,0.8085106015205383,123.53,1.4771,123.78,1m,1m,0,1m,1m,1m,1m,1m,0.9509,1m,0.9008,1m,0.915,1m,0.958,1m,0.8833,1m,0.6366,1m,0.732
26331470FB5B82FA,Fred again..,Delilah (pull me out of this),134.0,134.0,0.0,0.48,134.0,,False,134,134.0,1.0,133.75,1.8703,134.23,11m,11m,0,11m,11d,11m,11m,11m,0.8418,11m,0.8868,11d,0.8691,11d,0.8187,11m,0.9029,11d,0.9073,11d,0.9378
F7D29E6DDEE800A2,Superpitcher,Tonite,123.89,123.89,0.0,0.45,124.0,,False,124,124.0,0.9800000190734863,123.55,1.8957,123.78,6m,6m,0,6m,6m,6m,6m,6m,0.8878,6m,0.9254,6m,0.8971,6m,0.7915,6m,0.9327,6m,0.8379,6m,0.8704
6CD6B2C532382FBE,Westbam feat. Nena,Oldschool Baby (Piano Mix),130.5,130.5,0.0,0.45,130.5,,False,130,130.5082550048828,0.9795918464660645,130.38,3.0752,130.83,8m,8m,0,8m,8m,8m,8m,8m,0.8076,8m,0.7946,8m,0.8417,8m,0.763,8m,0.7798,8d,0.7725,8d,0.8304
1B657917DDE8715F,Guy Gerber,What To Do (&ME Remix),122.16,122.16,0.0,0.42,122.0,,True,122,121.99169921875,0.9949748516082764,122.41,2.7507,122.32,10m,10m,0,10m,10m,10m,10m,10m,0.7708,10m,0.8193,10m,0.7724,10m,0.6918,10m,0.8272,10d,0.7737,10m,0.7893
7AD780FA846BB6A4,Rival Consoles,Recovery,155.09,155.09,0.0,0.42,155.0,,False,155,155.0327606201172,0.5604395866394043,77.57,1.5061,77.71,4m,4m,0,4m,4m,4m,4m,4m,0.9154,4m,0.9419,4m,0.8809,4m,0.8421,4m,0.9676,4d,0.7442,4m,0.7701
E7B99ED5908B2FB0,Zohra,Badala Zamana,112.42,112.42,0.0,0.42,112.5,,False,112,112.60771942138672,0.9950000047683716,112.19,2.4796,112.35,3m,3m,0,3m,3d,3m,3m,3m,0.7167,3m,0.7659,3d,0.7329,3d,0.7325,3m,0.7644,3d,0.6978,3d,0.7351
A1E58DC6E59B13D7,Caribou,Never Come Back,128.02,128.02,0.0,0.4,128.0,,True,128,128.0,1.0,128.04,3.1982,128.4,12m,12m,0,12m,12m,12m,12m,12m,0.7988,12m,0.8567,12m,0.8076,12d,0.7485,12m,0.8895,12d,0.895,12d,0.8057
52CC025E20F6240D,Caribou,Can't Do Without You,128.18,128.18,0.0,0.4,128.0,,False,128,128.0,1.0,128.35,2.2384,128.4,1d,1d,0,1d,1d,1m,1d,1m,0.7852,1m,0.8408,1d,0.8853,1d,0.8496,1d,0.8782,1d,0.8967,1d,0.9283
8A3CC2B09F9F58EC,Moodymann,Shades Of Jae,120.76,120.76,0.0,0.4,120.6,,False,121,121.0,0.9898989796638489,120.63,3.3871,120.89,11m,11m,0,11m,11m,11m,11m,11m,0.8498,11m,0.8579,11m,0.7997,11m,0.839,11m,0.8381,11m,0.7094,11m,0.637
0575419A2E6CA0A4,Jamie XX feat. Young Thug & Popcaan,I Know There's Gonna Be (Good Times),89.52,89.52,0.0,0.39,89.5,,False,90,89.54206848144531,0.9041916131973267,89.49,1.9436,89.88,3m,3m,0,3m,3m,3m,3m,3m,0.8873,3m,0.8917,3m,0.8765,3m,0.8394,3m,0.8352,3d,0.7351,3m,0.8929
BBE9727E4AD570C5,Fred again..,Bleu (better with time),122.0,122.0,0.0,0.38,122.0,,True,122,122.0,1.0,121.94,1.6623,122.32,6d,6d,0,6d,6d,6m,6d,6d,0.8237,6m,0.8129,6d,0.9196,6d,0.8937,6d,0.9191,6d,0.9319,6d,0.9549
ED01A1377BB828D4,Jayda G,Both of Us,123.87,123.87,0.0,0.38,124.0,,False,124,123.96311950683594,0.9900000095367432,123.62,2.2918,123.78,6d,6d,0,6m,6d,6m,6d,6d,0.7249,6m,0.7675,6d,0.8537,6d,0.8205,6d,0.8371,6d,0.8845,6d,0.9551
4176BE0601188FE8,Closer Musik,Maria,124.23,124.23,0.0,0.38,124.22,,True,124,124.23912048339844,0.9354838728904724,124.15,2.9289,124.53,2m,2m,0,2d,2m,2m,2m,2m,0.8606,2m,0.8964,2m,0.8492,2m,0.7941,2m,0.8981,2d,0.8446,2m,0.831
BDE8DB89E8B52164,Four Tet,Lush,133.01,133.01,0.0,0.37,133.0,,False,133,133.0,1.0,133.02,2.4929,133.37,5m,5m,0,5d,5m,5m,5m,5m,0.8782,5m,0.8947,5m,0.892,5m,0.7962,5m,0.886,5d,0.8705,5d,0.9416
E78372A6A1E071CA,Shingo Nakamura & Kazusa,Move On (Tim Engelhardt Love Mix),124.99,124.99,0.0,0.37,125.0,,True,125,124.98825073242188,0.9646464586257935,124.91,1.5769,125.28,7d,7d,0,7d,7d,7m,7d,7d,0.9123,7m,0.7811,7d,0.9465,7d,0.9512,7d,0.9644,7d,0.8813,7d,0.8419
5F736BC677098D71,DJ Koze feat. Arnim Teutoburg-Weiß und The Düsseldorf Düsterboys,Wie schön du bist,117.01,117.01,0.0,0.36,117.0,,False,117,117.0237045288086,0.9297297596931458,117.15,1.7741,116.79,9m,9m,0,9m,9m,9m,9m,9m,0.904,9m,0.9286,9m,0.8947,9m,0.8082,9m,0.9289,9d,0.8214,9d,0.8877
A86813743D11A6B8,Melanie De Biasio,Afro Blue,102.0,102.0,0.0,0.36,102.0,,False,102,102.00146484375,0.8231707811355591,101.98,2.5243,102.34,1m,1m,0,1m,1m,1m,1m,1m,0.9513,1m,0.9346,1m,0.9649,1m,0.9237,1m,0.8821,1d,0.6909,1m,0.9277
182511C4C27EE861,Herbert,It's Only (DJ Koze Remix),118.0,118.0,0.0,0.36,118.0,,False,118,118.0,1.0,117.76,2.7911,118.12,4m,4m,0,4m,4m,4m,4m,4m,0.9413,4m,0.9319,4m,0.9007,4m,0.9129,4m,0.9069,4m,0.7246,4m,0.7398
B7495B9A8962DA70,Rita Lee & Axel Boman,Lança Perfume (Axel Boman Remix),125.0,125.0,0.0,0.34,125.0,,True,125,125.0,1.0,124.94,2.2679,125.28,3d,3d,0,3d,3d,3d,3d,3d,0.794,3m,0.7104,3d,0.8733,3d,0.8292,3d,0.8469,3d,0.8432,3d,0.9054
08A6CCAE26C23727,Dorisburg,Emotion,122.01,122.01,0.0,0.33,122.0,,True,122,121.99169921875,0.9850000143051147,122.02,2.9501,122.32,1m,1m,0,1m,1m,1m,1m,1m,0.8811,1m,0.9179,1m,0.8918,1m,0.8015,1m,0.94,1d,0.8231,1m,0.8533
3F3162C9AFC5DAD7,Sofia Kourtesis,By Your Side,122.01,122.01,0.0,0.33,122.0,,True,122,121.99169921875,0.9899497628211975,122.02,2.8796,122.32,9m,9m,0,9m,9m,9m,9m,9m,0.9607,9m,0.9575,9m,0.9275,9m,0.9329,9m,0.9082,9m,0.7135,9m,0.8938
2FCE90810D43D250,Keinemusik,What You Expected,122.0,122.0,0.0,0.33,122.0,,True,122,122.0,1.0,121.99,2.7734,122.32,2m,2m,0,2m,2m,2m,2m,2m,0.8912,2m,0.8367,2m,0.848,2m,0.899,2m,0.801,2m,0.6979,2m,0.7101
F451BE37AF8B29B0,Maceo Plex,Your Style (Maceo Plex Re-visit),122.06,122.06,0.0,0.33,122.0,,True,122,121.99169921875,0.9114583730697632,122.12,3.0914,122.32,9m,9m,0,9m,9m,9m,9m,9m,0.909,9m,0.9035,9m,0.8625,9m,0.9029,9m,0.8818,9m,0.6451,9m,0.7399
