apple_music_id,artist,name,key,bpm
55F816AA0CBBEDB0,Grauzone,Raum (ATA's Extended Mix),2,126.91
D8F8531EF1F82D4C,Asa Tate / Tech Support,Friends,13,125.15
F30FD573AA905C49,Blaze,Lovelee Dae (Original),22,123.97
4300A02512D36A1E,Butch,Dope,13,123.04
49FAB4A481EA5430,Cerrone,Supernature,20,123.09
50E6A69C3634182A,Daphni,Waiting So Long,8,133.31
EB374DC192EA65F1,Daso,Meine,8,125.99
D356A356573B80DF,Dominik Eulberg & Essay,Dream Machine,23,123.0
90DEEA525D379D19,Frankey & Sandrino,Acamar,2,120.09
6E8BE67AAA519E71,Gabriel Ananda & Maceo Plex,Solitary Daze (Original Mix),14,125.15
904959D73E2AB42E,Genius Of Time,Sunswell,5,123.86
0055EA86F7078C36,Grauzone,Eisbär,8,129.29
8690521330EC8AF3,Halo Varga & Proudly People feat. Mr. V,Trust (Einzelkind & Robin Scholz aka Rhythm Factory - Boogie Down Bronx Remix),2,126.03
17B4330D61A5C815,Isaac Tichauer,Higher Level (Bicep Remix),22,123.02
007FD1AF98397066,José González,Heartbeats (Logic1000 Remix),16,123.74
15AAF9129E9097D9,KARO,Come on and do it (Nachtiville Opening 2023),24,130.01
524C9604FC6549AE,KARO,Nachti Opening 2023,16,129.09
80A9B2ECA6354653,Lauer feat. Dena,Make It Stay (Boris Dlugosch Remix),1,122.16
1CB511AB86A1CCAF,Literon,Machine I,18,126.02
50A022C2E70C901B,Magnetic Family,Ode,1,126.03
2B1775639471AB01,Miss Kittin & The Hacker,The Beach,16,130.57
2C2516EE14975ADC,The Other People Place,Let Me Be Me,17,130.8
4A6173BA6EDA3E17,Panthera Krause,Through My Mind,17,120.91
11E443B22327627D,Rework,You're So Just Just,17,128.5
DD24B6F784F34BE3,Saâda Bonaire,You Could Be More As You Are,4,110.06
EEC86D0C2EC2A9B7,Steffi feat. Virginia,Yours,2,124.72
C0F213BCA151C676,Tony Lionni,Found a Place,22,124.25
24CC869366EA91D0,Toro y Moi,Rose Quartz,20,109.97
432DDF30DEF0C399,TSHA,Sacred,2,123.02
E7B99ED5908B2FB0,Zohra,Badala Zamana,5,112.27
8A3CC2B09F9F58EC,Moodymann,Shades Of Jae,22,120.76
963A3D933E88D59E,AURORA,Some Type Of Skin (Sofia Kourtesis Remix),19,126.82
C3D26DBCA5222E6F,Bicep,Just (Original Mix),24,120.09
A4644980C3C12C92,Daniel Bortz,Boyz 2 Men (Original Mix),2,120.09
2D29BBF6D48EBBEB,Tourist & Sofia Kourtesis,Your Love (Sofia Kourtesis Remix),23,123.88
6CD6B2C532382FBE,Westbam feat. Nena,Oldschool Baby (Piano Mix),16,130.61
CABF37CC5173999D,Weval,ON (Extended Version),14,123.67
38C524D2E5DB34AB,Midland,Final Credits,18,133.2
BCF4FFC5EFDDC171,Aluna & KAYTRANADA,The Recipe (Bella Boo Remix),18,124.95
AABC6298806E8E24,Midnight Magic,Beam Me Up (Jacques Renault Remix),18,116.9
