apple_music_id,edma_key,edma_strength,edmm_key,edmm_strength,bgate_key,bgate_strength,shaath_key,shaath_strength,braw_key,braw_strength,temperley_key,temperley_strength,noland_key,noland_strength,bpm_rhythm,bpm_rhythm_confidence,bpm_percival
D73062E5557C730F,Key 8m,0.7834,Key 8m,0.8026,Key 8m,0.7843,Key 8m,0.8151,Key 8m,0.7189,Key 8m,0.7643,Key 8m,0.7804,128.02,2.235,128.4
D8F8531EF1F82D4C,Key 6m,0.7725,Key 6m,0.8088,Key 7d,0.8258,Key 7d,0.8032,Key 7d,0.7649,Key 7d,0.8338,Key 6d,0.9025,125.02,3.0576,125.28
DAB620B71FE46FD6,Key 4m,0.864,Key 4m,0.7928,Key 4m,0.8325,Key 4m,0.7646,Key 4m,0.8665,Key 3d,0.6842,Key 3m,0.7246,113.99,2.9097,114.21
DB44FAAD8317917B,Key 12m,0.9599,Key 12m,0.9699,Key 12m,0.9078,Key 12m,0.9817,Key 12m,0.9078,Key 11d,0.7065,Key 12m,0.787,123.09,2.5111,123.05
DBAB55A461013181,Key 2d,0.8003,Key 2m,0.7477,Key 2d,0.852,Key 2d,0.831,Key 2d,0.8288,Key 1d,0.7983,Key 1d,0.8644,119.95,1.7394,120.19
DC02BB77C8212A52,Key 12m,0.8615,Key 12m,0.8311,Key 12m,0.8614,Key 12m,0.7703,Key 12m,0.8198,Key 12d,0.6185,Key 11m,0.8898,119.0,2.9931,118.8
DC08137A23A8469D,Key 6d,0.8048,Key 6m,0.6938,Key 5d,0.8359,Key 6d,0.8745,Key 5d,0.8522,Key 6d,0.8304,Key 5d,0.8492,123.99,2.6169,123.78
DCB67284F1C9495E,Key 4m,0.7983,Key 4m,0.8115,Key 4m,0.8426,Key 4m,0.8442,Key 4m,0.7186,Key 4d,0.8777,Key 4m,0.8677,126.0,2.4722,126.05
DD24B6F784F34BE3,Key 2m,0.9632,Key 2m,0.9604,Key 2m,0.9452,Key 2m,0.9548,Key 2m,0.9077,Key 2d,0.7609,Key 2m,0.8921,110.16,3.3638,109.96
DF2ADE8C94D51A02,Key 12m,0.9482,Key 12m,0.9391,Key 12m,0.9017,Key 12m,0.9091,Key 12m,0.9029,Key 11d,0.7131,Key 11m,0.8287,120.0,1.7981,120.19
DF5BAB509EB6AB86,Key 5m,0.8671,Key 5m,0.8555,Key 4m,0.8179,Key 5m,0.8587,Key 5m,0.8046,Key 4d,0.8094,Key 4m,0.8307,123.79,2.6727,123.78
DFBA85DD41B77838,Key 4m,0.9154,Key 4m,0.9157,Key 4m,0.9116,Key 4m,0.8823,Key 4m,0.8537,Key 4d,0.6922,Key 4m,0.8214,97.95,1.9472,97.97
E0496ABB8A7468B7,Key 9d,0.7157,Key 8m,0.7409,Key 8d,0.8317,Key 8d,0.8344,Key 8d,0.7736,Key 8d,0.9399,Key 8d,0.9863,117.98,1.2128,118.12
E06B27FFE5FD1A73,Key 6d,0.791,Key 4m,0.6138,Key 5d,0.8629,Key 5d,0.8512,Key 5d,0.8131,Key 5d,0.9194,Key 5d,0.9369,133.76,1.3217,134.23
E1578958273738B2,Key 9m,0.7462,Key 9m,0.7995,Key 9d,0.7792,Key 9m,0.8116,Key 9d,0.7288,Key 9d,0.8755,Key 9m,0.8863,123.56,1.0974,125.28
E199F94246DC808F,Key 8m,0.7669,Key 8m,0.7827,Key 7m,0.759,Key 8m,0.8094,Key 8m,0.6883,Key 7d,0.6953,Key 7d,0.7981,113.96,2.6262,114.21
E1AEA68E27474ED4,Key 9m,0.9137,Key 9m,0.9464,Key 9m,0.8844,Key 9m,0.9577,Key 9m,0.8252,Key 9d,0.7836,Key 9m,0.8398,116.99,2.3311,116.79
E1C641DCCDFDD8C8,Key 6m,0.8793,Key 6m,0.8952,Key 6m,0.8502,Key 6m,0.9247,Key 6m,0.7889,Key 5d,0.8283,Key 5d,0.8589,120.98,1.9196,120.89
E2E77C90489E90B7,Key 10d,0.9343,Key 7m,0.8715,Key 7m,0.8947,Key 10d,0.8396,Key 7m,0.9337,Key 10d,0.6415,Key 7m,0.8939,117.1,2.7712,116.79
E3313CDCE9840BC5,Key 8d,0.757,Key 8m,0.5829,Key 8d,0.8307,Key 8d,0.8448,Key 8d,0.7685,Key 8d,0.9334,Key 8d,0.8345,122.05,1.6867,122.32
E467A2579072D4BC,Key 12m,0.9309,Key 12m,0.9262,Key 12m,0.9182,Key 12m,0.8874,Key 12m,0.8971,Key 12d,0.6623,Key 12m,0.8324,120.99,2.6233,120.89
E4DC58AA7B1DF31E,Key 11m,0.812,Key 11m,0.8348,Key 11m,0.8406,Key 11m,0.8133,Key 11m,0.7525,Key 11d,0.8038,Key 11m,0.8905,118.0,2.3693,118.12
E534940AE7D7DECC,Key 11d,0.7993,Key 9m,0.7365,Key 11d,0.85,Key 11d,0.7643,Key 11d,0.816,Key 11d,0.7034,Key 9m,0.8607,120.02,1.8738,120.19
E55678B9533CB189,Key 1d,0.8746,Key 1m,0.7237,Key 1d,0.9424,Key 1d,0.9435,Key 1d,0.8996,Key 1d,0.9272,Key 12d,0.9163,125.14,1.6694,125.28
E5EC4C8DDB60F85C,Key 2m,0.8859,Key 2m,0.8725,Key 2m,0.8822,Key 2m,0.8309,Key 2m,0.83,Key 2d,0.7021,Key 1m,0.9323,125.84,0.861,126.05
E66658C1D3D21605,Key 10m,0.9308,Key 10m,0.9365,Key 10m,0.889,Key 10m,0.9158,Key 10m,0.8968,Key 10m,0.7009,Key 10m,0.8298,125.02,2.8989,125.28
E6F780AAFA6BE763,Key 1m,0.9259,Key 1m,0.9033,Key 1m,0.9071,Key 1m,0.9063,Key 1m,0.8967,Key 12d,0.712,Key 12m,0.7624,137.13,2.2942,136.9
E78372A6A1E071CA,Key 7d,0.9123,Key 7m,0.7811,Key 7d,0.9465,Key 7d,0.9644,Key 7d,0.9512,Key 7d,0.8813,Key 7d,0.8419,124.91,1.5769,125.28
E785D78D410B38EC,Key 12m,0.9482,Key 12m,0.9138,Key 12m,0.9401,Key 12m,0.8157,Key 12m,0.9686,Key 12m,0.6606,Key 12m,0.8936,121.96,2.1993,121.96
E787A0DD5AA3F688,Key 11d,0.8574,Key 11m,0.7782,Key 11d,0.9445,Key 11d,0.942,Key 11d,0.9067,Key 11d,0.9514,Key 11d,0.9301,126.0,2.1904,126.05
E79D41CCE2731E1C,Key 1d,0.7372,Key 1m,0.7211,Key 1d,0.8331,Key 1d,0.857,Key 1d,0.8307,Key 1d,0.8456,Key 1d,0.8715,110.0,2.6359,109.96
E7B99ED5908B2FB0,Key 3m,0.7167,Key 3m,0.7659,Key 3d,0.7329,Key 3m,0.7644,Key 3d,0.7325,Key 3d,0.6978,Key 3d,0.7351,112.19,2.4796,112.35
E869256769BD027D,Key 7m,0.9593,Key 7m,0.9601,Key 7m,0.9212,Key 7m,0.9398,Key 7m,0.9307,Key 7m,0.6809,Key 7m,0.8563,123.0,2.9033,123.05
E88EE00C7D621D56,Key 12m,0.8107,Key 12m,0.8759,Key 12d,0.8828,Key 12m,0.8982,Key 12d,0.8616,Key 12d,0.8925,Key 12d,0.897,130.02,1.6315,130.01
EA7AE05764D345B1,Key 3d,0.7725,Key 3m,0.5597,Key 3d,0.7844,Key 3d,0.7984,Key 3d,0.7491,Key 3d,0.7963,Key 3d,0.7937,117.05,3.1109,116.79
EAD59D57121C383B,Key 5m,0.7925,Key 5m,0.8336,Key 5m,0.8184,Key 5m,0.8693,Key 5m,0.6997,Key 5m,0.8438,Key 5m,0.8187,125.9,1.6835,126.05
EB374DC192EA65F1,Key 4m,0.8948,Key 4m,0.8806,Key 4m,0.8493,Key 4m,0.8567,Key 4m,0.8419,Key 3d,0.7953,Key 3m,0.8927,125.93,2.6017,126.05
EB6BDDD46026E033,Key 10m,0.8117,Key 10m,0.8731,Key 10d,0.8208,Key 10m,0.8596,Key 10d,0.7939,Key 10d,0.8376,Key 10d,0.9146,118.4,3.1462,120.19
ED01A1377BB828D4,Key 6d,0.7249,Key 6m,0.7675,Key 6d,0.8537,Key 6d,0.8371,Key 6d,0.8205,Key 6d,0.8845,Key 6d,0.9551,123.62,2.2918,123.78
ED5428EECDCCB5DC,Key 2m,0.9305,Key 2m,0.9506,Key 2m,0.9114,Key 2m,0.9478,Key 2m,0.8722,Key 2d,0.7758,Key 2m,0.9031,112.99,2.8858,112.96
EDD5234D8D0E6A4C,Key 2m,0.927,Key 2m,0.9006,Key 2m,0.8764,Key 2m,0.8463,Key 2m,0.9083,Key 1d,0.6752,Key 1m,0.8777,128.19,1.7083,127.6
EEC86D0C2EC2A9B7,Key 1m,0.8732,Key 1m,0.8655,Key 12m,0.8788,Key 1m,0.8287,Key 12m,0.8457,Key 1m,0.7155,Key 12m,0.9351,124.52,3.067,124.91
EF2F94C0D2372251,Key 9m,0.9416,Key 9m,0.9312,Key 9m,0.9447,Key 9m,0.9217,Key 9m,0.89,Key 9d,0.7542,Key 9m,0.8534,109.99,3.9024,109.96
EF4C054B23D7E4DF,Key 1d,0.751,Key 11m,0.7011,Key 12d,0.8345,Key 12d,0.8079,Key 12d,0.7958,Key 12d,0.8549,Key 12d,0.9106,107.92,3.0273,108.23
EF8693AB5E7D9420,Key 2m,0.8919,Key 2m,0.8803,Key 2m,0.9082,Key 2m,0.8029,Key 2m,0.8679,Key 2d,0.7227,Key 2m,0.9319,136.83,1.6536,136.9
EFCEB9E3BA4890DA,Key 12d,0.772,Key 12m,0.7239,Key 12d,0.8425,Key 12d,0.8474,Key 12d,0.8502,Key 12d,0.7933,Key 12d,0.8189,115.98,2.9241,116.13
F00223D6C6B750AB,Key 11m,0.8193,Key 11m,0.7928,Key 11m,0.8426,Key 11m,0.7625,Key 11m,0.8057,Key 12d,0.6729,Key 12d,0.7841,117.97,2.9595,118.12
F025321382DA4E81,Key 11m,0.9288,Key 11m,0.9162,Key 11m,0.8856,Key 11m,0.9111,Key 11m,0.8664,Key 10d,0.7472,Key 10d,0.8302,119.95,1.5808,120.19
F09FDE2C9B315F6B,Key 8m,0.7641,Key 8m,0.7818,Key 7d,0.8207,Key 8m,0.821,Key 7d,0.7653,Key 7d,0.898,Key 7d,0.9221,116.49,3.2092,114.84
F0E1937D39E39F3D,Key 1m,0.7583,Key 1m,0.8002,Key 12d,0.8442,Key 1m,0.8616,Key 12d,0.8392,Key 12d,0.8581,Key 12d,0.9064,131.0,1.7941,130.83
F1387B1A3E935747,Key 10m,0.9301,Key 10m,0.9423,Key 10m,0.9206,Key 10m,0.9237,Key 10m,0.8562,Key 10d,0.8024,Key 10m,0.8689,94.44,3.3872,94.83
F189479E77E19F8B,Key 10m,0.9079,Key 10m,0.8626,Key 10m,0.8452,Key 10m,0.7906,Key 10m,0.9114,Key 10m,0.6524,Key 9m,0.8174,123.56,2.4619,123.78
F18D44762441D685,Key 1d,0.6591,Key 1m,0.5968,Key 1d,0.6619,Key 1d,0.7264,Key 1d,0.7464,Key 1d,0.6342,Key 1d,0.6507,120.02,2.4441,120.19
F1E5202A3AF2C305,Key 3d,0.7466,Key 3m,0.5845,Key 3d,0.7975,Key 3d,0.7507,Key 3d,0.7517,Key 2d,0.7036,Key 2d,0.6742,116.87,2.5873,116.79
F237F4D63AAEF7A0,Key 7m,0.6998,Key 6m,0.7308,Key 6d,0.7523,Key 6d,0.8124,Key 6d,0.7336,Key 6d,0.8797,Key 6d,0.7672,119.04,2.779,118.8
F288C91BA8E4E5E1,Key 9m,0.8631,Key 9m,0.877,Key 9m,0.8922,Key 9m,0.8778,Key 9m,0.7933,Key 9d,0.8515,Key 9m,0.9045,126.92,2.3865,126.82
F30FD573AA905C49,Key 11m,0.9064,Key 11m,0.8982,Key 11m,0.8836,Key 11m,0.8465,Key 11m,0.8582,Key 11m,0.7046,Key 10m,0.8942,124.15,3.1146,123.78
F451BE37AF8B29B0,Key 9m,0.909,Key 9m,0.9035,Key 9m,0.8625,Key 9m,0.8818,Key 9m,0.9029,Key 9m,0.6451,Key 9m,0.7399,122.12,3.0914,122.32
F62F66B68805BDBE,Key 12m,0.7899,Key 12m,0.8362,Key 12d,0.8143,Key 1m,0.8086,Key 12d,0.7867,Key 12d,0.8602,Key 12d,0.9133,117.82,1.9193,120.19
F63DC7BBD15590BC,Key 1m,0.7976,Key 1m,0.8107,Key 1m,0.7455,Key 1m,0.8662,Key 1m,0.7277,Key 12d,0.8026,Key 12d,0.7518,118.0,3.2549,118.12
F65FD0EC425C3CA1,Key 6m,0.8956,Key 6m,0.9022,Key 6m,0.8865,Key 6m,0.8207,Key 6m,0.9071,Key 7m,0.6563,Key 6m,0.8688,128.01,2.9904,127.6
F7D29E6DDEE800A2,Key 6m,0.8878,Key 6m,0.9254,Key 6m,0.8971,Key 6m,0.9327,Key 6m,0.7915,Key 6m,0.8379,Key 6m,0.8704,123.55,1.8957,123.78
F81B3909CBE1EB61,Key 4d,0.7884,Key 3m,0.7846,Key 4d,0.8518,Key 4d,0.776,Key 4d,0.8011,Key 3d,0.7621,Key 3d,0.8955,118.12,2.377,118.8
F8432D5DF2C13766,Key 9d,0.7752,Key 9m,0.7807,Key 8d,0.8375,Key 9m,0.8716,Key 8d,0.8381,Key 9d,0.8128,Key 8d,0.872,127.04,1.7053,126.82
F87842D38AE99551,Key 9m,0.7907,Key 9m,0.791,Key 9m,0.7414,Key 9m,0.7313,Key 9m,0.8003,Key 10m,0.6376,Key 9m,0.7169,120.01,2.3678,120.19
F94EE46059DEC13A,Key 9m,0.8527,Key 9m,0.8836,Key 9m,0.8078,Key 9m,0.866,Key 9m,0.8275,Key 9m,0.6788,Key 9m,0.7589,125.0,3.1002,125.28
F9CCC4AB6B1C5A54,Key 9m,0.7648,Key 9m,0.8049,Key 9m,0.6927,Key 9m,0.7554,Key 9m,0.7105,Key 9d,0.6799,Key 9m,0.7543,118.0,3.1229,118.12
FC20FA88486DA599,Key 2d,0.626,Key 2m,0.6401,Key 2d,0.6945,Key 2d,0.7149,Key 2d,0.6279,Key 2d,0.809,Key 2d,0.7153,123.82,2.1915,123.78
FD531212953B9F0D,Key 8d,0.9234,Key 8m,0.6616,Key 8d,0.9127,Key 8d,0.959,Key 8d,0.921,Key 8d,0.8656,Key 7d,0.7942,131.02,1.5309,130.83
FE30DE191A52F53D,Key 4m,0.9069,Key 4m,0.9389,Key 4m,0.8822,Key 4m,0.8728,Key 4m,0.8574,Key 4m,0.74,Key 4m,0.9381,123.0,2.1521,123.05
FE83082FF58824E7,Key 10m,0.9067,Key 10m,0.8917,Key 10m,0.8754,Key 10m,0.8611,Key 10m,0.8602,Key 10m,0.7565,Key 9m,0.826,107.04,2.5968,107.11
FEAE624ED7992809,Key 2m,0.8376,Key 2m,0.8414,Key 1m,0.827,Key 2m,0.8544,Key 2m,0.7575,Key 1d,0.8313,Key 1m,0.9128,122.06,2.0794,122.32
FEB17DCD707E506D,Key 7m,0.7591,Key 7m,0.753,Key 8d,0.8082,Key 8m,0.7488,Key 8d,0.7209,Key 8d,0.7874,Key 7m,0.8865,118.99,2.5953,118.8
FF4533FB215CA362,Key 11d,0.8897,Key 11m,0.7222,Key 11d,0.9245,Key 11d,0.9259,Key 11d,0.9318,Key 11d,0.824,Key 11d,0.8014,124.0,3.9577,123.78
FF70E3BB9A5FF4F3,Key 8d,0.7415,Key 8m,0.7429,Key 8d,0.8351,Key 8d,0.8806,Key 8d,0.7888,Key 8d,0.9099,Key 8d,0.8404,125.99,2.759,126.05
FF73ED1E1D9E2D51,Key 6m,0.7965,Key 6m,0.8298,Key 6m,0.7734,Key 6m,0.905,Key 5d,0.7511,Key 6d,0.7855,Key 5d,0.8241,131.99,1.1994,131.67
FFBC0AB56FE356D9,Key 1m,0.7761,Key 1m,0.7756,Key 12d,0.7581,Key 1m,0.8033,Key 12d,0.703,Key 12d,0.8587,Key 12d,0.784,104.02,3.4273,104.4
0002F679BA418CAA,Key 2d,0.6659,Key 3m,0.6458,Key 2d,0.8062,Key 2d,0.7553,Key 2d,0.7363,Key 2d,0.8182,Key 2d,0.8373,121.69,3.2398,121.6
0055EA86F7078C36,Key 4m,0.903,Key 4m,0.9091,Key 4m,0.8444,Key 4m,0.8675,Key 4m,0.8668,Key 3d,0.5715,Key 3m,0.7769,129.39,1.9747,129.2
0062C12EBBD5ECA8,Key 7m,0.8068,Key 7m,0.8256,Key 7m,0.8048,Key 8d,0.7574,Key 7m,0.7685,Key 8d,0.7649,Key 8d,0.8853,122.99,3.1239,123.05
007FD1AF98397066,Key 8m,0.8675,Key 8m,0.8395,Key 7m,0.8429,Key 8m,0.8376,Key 8m,0.8071,Key 7d,0.802,Key 7m,0.915,123.7,1.7058,123.78
0145505CEA9F61FF,Key 12d,0.7964,Key 12m,0.7178,Key 12d,0.8125,Key 12d,0.8537,Key 12d,0.8437,Key 12d,0.7764,Key 11d,0.7229,122.98,2.637,123.05
014D234E959CB075,Key 7d,0.8653,Key 4m,0.8042,Key 4m,0.7628,Key 7d,0.7858,Key 4m,0.8397,Key 7d,0.5602,Key 4m,0.7095,109.45,3.5178,109.38
01692406EBFD294B,Key 5m,0.7913,Key 5m,0.8403,Key 5m,0.8022,Key 5m,0.8021,Key 5m,0.6984,Key 5d,0.7722,Key 5m,0.8699,117.9,2.0004,118.12
019465D3643C4897,Key 1m,0.7929,Key 1m,0.7805,Key 1m,0.8617,Key 2d,0.7583,Key 2d,0.7938,Key 2d,0.7518,Key 2d,0.8748,111.47,3.5571,111.74
0216E09610CF651D,Key 1m,0.8306,Key 1m,0.8452,Key 1m,0.853,Key 1m,0.8407,Key 1m,0.7464,Key 1d,0.8136,Key 1d,0.9216,150.05,3.2916,149.8
0309ABE3B1F56439,Key 1m,0.8845,Key 1m,0.9062,Key 1m,0.9025,Key 1m,0.8816,Key 1m,0.8379,Key 1d,0.8028,Key 1m,0.8957,127.01,2.4205,126.82
056BB1EDF5E80113,Key 2d,0.7433,Key 3m,0.5663,Key 2d,0.8027,Key 2d,0.8182,Key 2d,0.8279,Key 2d,0.7732,Key 2d,0.7097,126.01,2.9104,126.05
0575419A2E6CA0A4,Key 3m,0.8873,Key 3m,0.8917,Key 3m,0.8765,Key 3m,0.8352,Key 3m,0.8394,Key 3d,0.7351,Key 3m,0.8929,89.49,1.9436,89.88
07741A03011E1BB5,Key 2m,0.3755,Key 2m,0.3876,Key 2m,0.4277,Key 2m,0.4211,Key 3m,0.3907,Key 2m,0.5713,Key 2m,0.4942,125.04,2.929,125.28
07742BC963820C46,Key 3m,0.9371,Key 3m,0.9463,Key 3m,0.886,Key 3m,0.9654,Key 3m,0.8752,Key 2d,0.7535,Key 3m,0.7919,129.86,2.074,130.01
07E79E43BE084C3A,Key 4d,0.6755,Key 5m,0.6946,Key 4d,0.7298,Key 4d,0.7457,Key 4d,0.7196,Key 4d,0.7511,Key 4d,0.6616,125.03,2.5361,125.28
08439A02DF1A9AFD,Key 10m,0.911,Key 10m,0.9312,Key 10m,0.9018,Key 10m,0.8959,Key 10m,0.8524,Key 10d,0.8497,Key 10m,0.9315,120.0,2.4097,120.19
08A6CCAE26C23727,Key 1m,0.8811,Key 1m,0.9179,Key 1m,0.8918,Key 1m,0.94,Key 1m,0.8015,Key 1d,0.8231,Key 1m,0.8533,122.02,2.9501,122.32
08BD83E96720653E,Key 11d,0.8104,Key 11m,0.7577,Key 11d,0.9006,Key 11d,0.8914,Key 11d,0.8582,Key 11d,0.9115,Key 11d,0.9558,118.38,2.4575,118.8
08F1F5EC326591AD,Key 8m,0.7598,Key 8m,0.8217,Key 8d,0.8341,Key 8d,0.8869,Key 8d,0.8175,Key 8d,0.9368,Key 8d,0.8886,118.58,1.7433,120.19
09376D4F66C3C9F0,Key 6m,0.8644,Key 6m,0.921,Key 6m,0.8629,Key 6m,0.9212,Key 6d,0.8021,Key 6d,0.8425,Key 6m,0.8851,119.98,2.1745,120.19
09A7D03CA9302E8D,Key 12m,0.7974,Key 12m,0.8067,Key 12m,0.823,Key 12m,0.8101,Key 12d,0.7482,Key 12d,0.7977,Key 12d,0.8577,125.02,2.9397,125.28
0ABB024F6D478966,Key 12m,0.8333,Key 12m,0.8573,Key 12m,0.8131,Key 12m,0.8461,Key 12d,0.7842,Key 12d,0.7433,Key 12d,0.8528,126.8,0.8188,126.82
0AD2023331278751,Key 2d,0.8365,Key 2m,0.8046,Key 2d,0.8935,Key 2d,0.9081,Key 2d,0.8765,Key 2d,0.8195,Key 2d,0.8001,127.87,3.2332,127.6
0B621477B8A7D2EC,Key 11m,0.7998,Key 11m,0.8169,Key 10m,0.8362,Key 11m,0.851,Key 10m,0.724,Key 10d,0.8958,Key 10d,0.9366,120.0,1.8492,120.19
0B96594B3C795661,Key 4d,0.9803,Key 1m,0.714,Key 4d,0.9686,Key 4d,0.9604,Key 4d,0.9873,Key 4d,0.8288,Key 3d,0.7733,123.59,2.2407,123.78
0CD11A830061EC94,Key 8m,0.8809,Key 8m,0.9226,Key 8m,0.9078,Key 8m,0.9589,Key 8m,0.7774,Key 8d,0.8835,Key 8m,0.8805,117.11,1.8009,116.79
0D3736BC4A750E53,Key 10m,0.8918,Key 10m,0.9137,Key 10m,0.8748,Key 10m,0.9136,Key 10m,0.8161,Key 10d,0.7972,Key 10m,0.86,123.99,3.0476,123.78
0DEE241A0C8838C7,Key 9d,0.8585,Key 7m,0.8301,Key 9d,0.8549,Key 9d,0.7627,Key 9d,0.8332,Key 8d,0.677,Key 7m,0.9054,114.42,1.3087,114.84
0F318D760842D049,Key 8m,0.866,Key 8m,0.8453,Key 8m,0.8551,Key 8m,0.7827,Key 7m,0.8341,Key 8m,0.6719,Key 7m,0.895,122.02,2.8264,122.32
10CFE3128605CD0C,Key 8m,0.8812,Key 8m,0.9003,Key 8m,0.9177,Key 8m,0.9263,Key 8m,0.8155,Key 8d,0.807,Key 8m,0.8876,119.99,3.0325,120.19
10E9296E73907B06,Key 1m,0.9586,Key 1m,0.9775,Key 1m,0.9367,Key 1m,0.9696,Key 1m,0.9103,Key 1m,0.7781,Key 1m,0.838,120.01,2.1373,120.19
11E443B22327627D,Key 9d,0.8258,Key 9m,0.8336,Key 9d,0.895,Key 9d,0.888,Key 9d,0.8948,Key 9d,0.804,Key 9d,0.8319,128.59,2.9143,128.4
1358E16BE3A17A16,Key 6m,0.7471,Key 5m,0.7288,Key 5m,0.7207,Key 6m,0.7411,Key 6m,0.709,Key 5d,0.6531,Key 5m,0.6958,123.99,2.7663,123.78
13A608DB0ADACEA8,Key 3m,0.7572,Key 3m,0.7149,Key 3m,0.6952,Key 3m,0.6936,Key 3m,0.7515,Key 2d,0.557,Key 3m,0.5313,128.11,2.2303,128.4
1471A80A7AF81A2B,Key 11m,0.9023,Key 11m,0.9298,Key 11m,0.9001,Key 11m,0.9441,Key 11m,0.8215,Key 11d,0.8532,Key 11m,0.8966,124.01,3.528,123.78
1488CC99DFD56341,Key 10m,0.8094,Key 11m,0.8226,Key 10m,0.8144,Key 11m,0.8311,Key 10m,0.7743,Key 10d,0.7616,Key 10d,0.8003,122.99,2.4698,123.05
15AAF9129E9097D9,Key 12m,0.91,Key 12m,0.875,Key 12m,0.9196,Key 12m,0.8275,Key 12m,0.9197,Key 1m,0.6747,Key 12m,0.812,130.02,1.2691,130.01
15DFBBABCC01DB5B,Key 2m,0.8427,Key 2m,0.8634,Key 2m,0.8438,Key 2m,0.8728,Key 2m,0.7842,Key 2d,0.8336,Key 2m,0.8315,117.0,1.8218,116.79
166EC6D01F2DED99,Key 9d,0.932,Key 6m,0.8222,Key 9d,0.856,Key 9d,0.8476,Key 6m,0.8983,Key 8d,0.7045,Key 6m,0.8455,116.92,1.5595,116.13
16BA3DE2723A987A,Key 11d,0.811,Key 11m,0.8097,Key 11d,0.8774,Key 11d,0.9068,Key 11d,0.8625,Key 11d,0.8992,Key 11d,0.8529,130.0,1.6745,130.01
17B4330D61A5C815,Key 11m,0.9145,Key 11m,0.8691,Key 11m,0.8587,Key 11m,0.8363,Key 11m,0.933,Key 11m,0.626,Key 11m,0.6675,122.99,2.9179,123.05
180C143AC2928700,Key 12d,0.7562,Key 12m,0.7391,Key 12d,0.8602,Key 12d,0.8644,Key 12d,0.8285,Key 12d,0.8915,Key 12d,0.8892,93.99,1.5103,93.96
182511C4C27EE861,Key 4m,0.9413,Key 4m,0.9319,Key 4m,0.9007,Key 4m,0.9069,Key 4m,0.9129,Key 4m,0.7246,Key 4m,0.7398,117.76,2.7911,118.12
18D5700DE4E9EEA8,Key 9m,0.8758,Key 9m,0.903,Key 9m,0.8318,Key 9m,0.9165,Key 9m,0.8036,Key 9m,0.8216,Key 9m,0.7904,117.89,2.265,118.12
1935E57E9552D995,Key 5m,0.65,Key 5m,0.5762,Key 5m,0.695,Key 5m,0.5793,Key 5m,0.6552,Key 5m,0.6653,Key 4m,0.606,124.0,1.9319,124.53
19CA5A21D96E2818,Key 10m,0.9061,Key 10m,0.8816,Key 10m,0.862,Key 10m,0.7911,Key 10m,0.903,Key 10m,0.6838,Key 10m,0.8165,125.02,3.3776,125.28
1AE21EF973CDAAE5,Key 12d,0.7539,Key 9m,0.6251,Key 9m,0.6972,Key 12d,0.678,Key 9m,0.7572,Key 12d,0.5922,Key 9m,0.6848,115.79,3.239,116.13
1B2B22180EFAB735,Key 8m,0.8889,Key 8m,0.896,Key 8m,0.8716,Key 8m,0.9189,Key 8m,0.8389,Key 8d,0.6707,Key 8m,0.6995,117.32,2.1726,117.45
1B657917DDE8715F,Key 10m,0.7708,Key 10m,0.8193,Key 10m,0.7724,Key 10m,0.8272,Key 10m,0.6918,Key 10d,0.7737,Key 10m,0.7893,122.41,2.7507,122.32
1BFEE25686980D5E,Key 12m,0.7897,Key 11m,0.8066,Key 11m,0.8163,Key 12m,0.82,Key 11d,0.744,Key 11d,0.8843,Key 11d,0.9353,117.0,2.8165,116.79
1C66AD2EF0F51069,Key 11m,0.9588,Key 11m,0.9432,Key 11m,0.9702,Key 11m,0.9182,Key 11m,0.9208,Key 11d,0.7327,Key 11m,0.914,131.98,1.9935,131.67
1CB511AB86A1CCAF,Key 12d,0.5259,Key 9m,0.5223,Key 9m,0.5144,Key 12d,0.5508,Key 12d,0.5077,Key 9m,0.7332,Key 9m,0.6161,125.99,2.4093,126.05
1D132A540BB1E3BB,Key 11m,0.8397,Key 11m,0.8815,Key 11d,0.8542,Key 11m,0.9237,Key 11d,0.8153,Key 11d,0.8245,Key 10d,0.9111,119.97,1.1488,120.19
1D64C96744B0A29D,Key 9m,0.895,Key 9m,0.9258,Key 9m,0.8653,Key 9m,0.9419,Key 9m,0.8201,Key 9d,0.785,Key 9m,0.8286,121.03,2.9642,120.89
1D9AA4601EDB0414,Key 1d,0.8095,Key 2m,0.7072,Key 1d,0.8875,Key 1d,0.8922,Key 1d,0.8905,Key 1d,0.8733,Key 1d,0.8645,126.01,2.2184,126.05
1E9D8ED92D9F196F,Key 2m,0.9712,Key 2m,0.9647,Key 2m,0.9498,Key 2m,0.9324,Key 2m,0.9223,Key 2m,0.7195,Key 2m,0.8917,120.02,2.3563,120.19
1F70D3B0E150A751,Key 4d,0.9485,Key 4m,0.6549,Key 4d,0.9752,Key 4d,0.9856,Key 4d,0.9791,Key 4d,0.9152,Key 4d,0.8583,100.86,3.3877,100.35
216C6CD0D8ED4FF3,Key 11m,0.9548,Key 11m,0.9607,Key 11m,0.9326,Key 11m,0.9547,Key 11m,0.9074,Key 11m,0.7332,Key 11m,0.8581,118.19,1.7734,120.19
2294DB4B174ED118,Key 12m,0.8574,Key 1m,0.8553,Key 12m,0.875,Key 1m,0.8185,Key 12m,0.8509,Key 12d,0.6744,Key 12m,0.8948,117.11,1.1184,116.79
